horse_id,sire_id,sire_name,damsire_id,damsire_name
2004102130,1995101767,メイショウオウドウ,000a001a97,Tasso
2006102244,000a0001aa,ジョリーズヘイローJolie's Halo(米),000a000d55,クリエイターCreator(英)
2008101536,1999104198,ノーリーズン,1992109618,フジキセキ
2009105987,1990109700,ホワイトマズルWhite Muzzle(英),000a00033a,サンデーサイレンスSunday Silence(米)
2009106137,1998190004,ファルブラヴFalbrav(愛),000a00033a,サンデーサイレンスSunday Silence(米)
2010100476,2000101634,サイレントディール,000a000013,アフリートAfleet(加)
2010100776,1996110297,ゼンノドラゴン,1987107235,メジロマックイーン
2010100891,1998101457,メジロベイリー,000a000082,ブライアンズタイムBrian's Time(米)
2010102322,1998101683,タイムパラドックス,1998101516,アグネスタキオン
2010103044,1999106738,ローエングリン,1992109450,ジェニュイン
2010103267,1998101786,ジャングルポケット,000a00033a,サンデーサイレンスSunday Silence(米)
2010103626,1999106756,デュランダル,000a001be1,Gone West
2010104968,2001103114,ダイワメジャー,000a001f1d,Septieme Ciel
2010105316,000a011227,フォーティナイナーズサンFourty Niners Son(米),000a000325,スピニングワールドSpinning World(米)
2010105433,1998110135,クロフネ,1993109188,ダンスインザダーク
2011100164,1999106756,デュランダル,1979101459,ホリスキー
2011100175,1997110152,ノボジャック,000a0001aa,ジョリーズヘイローJolie's Halo(米)
2011100185,1996110138,サウスヴィグラス,000a0000b0,コマンダーインチーフCommander in Chief(英)
2011100380,000a000006,トワイニングTwining(米),000a0019b4,Silver Hawk
2011100495,2001103038,ハーツクライ,000a001e82,Mujtahid
2011100605,000a011625,コマンズCommands(豪),000a001c68,Red Ransom
2011101077,2001103460,キングカメハメハ,000a00033a,サンデーサイレンスSunday Silence(米)
2011101167,1994109361,ブラックホーク,1995108742,エルコンドルパサー
2011101177,000a010a10,ロージズインメイRoses in May(米),000a00035e,ティンバーカントリーTimber Country(米)
2011101961,1996110138,サウスヴィグラス,1985109002,アサティスAssatis(米)
2011102104,1997110025,アグネスデジタル,1993109188,ダンスインザダーク
2011102197,1994108729,ステイゴールド,000a0000df,デヒアDehere(米)
2011102278,1998110135,クロフネ,000a00033a,サンデーサイレンスSunday Silence(米)
2011102735,1995103211,スペシャルウィーク,000a002053,Storm Boot
2011102751,1996110297,ゼンノドラゴン,000a0000b0,コマンダーインチーフCommander in Chief(英)
2011102780,2003105250,ホールウォーカー,000a000d73,シャンハイShanghai(米)
2011102864,2004102901,フサイチレオン,000a000013,アフリートAfleet(加)
2011102906,1995104427,キングヘイロー,000a0000c5,ダミスターDamister(米)
2011103142,000a0103b9,ヨハネスブルグJohannesburg(米),1998101516,アグネスタキオン
2011103573,1999106689,ゴールドアリュール,1996100292,テイエムオペラオー
2011104101,1998101554,マンハッタンカフェ,1995108742,エルコンドルパサー
2011104188,2003102205,メイショウサムソン,000a00033a,サンデーサイレンスSunday Silence(米)
2011104203,1989108341,サクラバクシンオー,000a00013a,フレンチデピュティFrench Deputy(米)
2011104373,1999106689,ゴールドアリュール,000a0022ea,Distorted Humor(米)
2011104532,000a00fe9b,プリサイスエンドPrecise End(米),000a000013,アフリートAfleet(加)
2011104943,1992102988,マヤノトップガン,1993109188,ダンスインザダーク
2011105189,1994108729,ステイゴールド,000a000d73,シャンハイShanghai(米)
2011105243,000a010a10,ロージズインメイRoses in May(米),1992109450,ジェニュイン
2011105280,1995104427,キングヘイロー,1983109006,トニービンTony Bin(愛)
2011105770,1997100569,アッミラーレ,000a000082,ブライアンズタイムBrian's Time(米)
2011105892,000a01151b,ジャイアントレッカーGiant Wrecker(米),1993109188,ダンスインザダーク
2011106117,2001190004,バゴBago(仏),000a00033a,サンデーサイレンスSunday Silence(米)
2011106207,1988107894,リンドシェーバー,000a0003bd,マルゼンスキー
2011106335,000a01176a,パイロPyro(米),1993109188,ダンスインザダーク
2011110037,000a002328,Pivotal,000a001b13,Chief Singer
2012100024,1999105945,バランスオブゲーム,1998110135,クロフネ
2012100126,1998190004,ファルブラヴFalbrav(愛),1998110135,クロフネ
2012100149,2002100996,サムライハート,000a000082,ブライアンズタイムBrian's Time(米)
2012100390,2001110155,パーソナルラッシュ,000a00fe8f,ムーンバラッドMoon Ballad(愛)
2012100489,000a010a10,ロージズインメイRoses in May(米),1985109002,アサティスAssatis(米)
2012100532,1999110099,シンボリクリスエス,000a00033a,サンデーサイレンスSunday Silence(米)
2012100534,2002100978,カネヒキリ,1995108676,グラスワンダー
2012100634,1996110138,サウスヴィグラス,1993190001,エリシオHelissio(仏)
2012100650,1995100385,スマートボーイ,000a000d89,シアトルダンサーIISeattle Dancer(米)
2012100702,2005190006,コンデュイットConduit(愛),000a00033a,サンデーサイレンスSunday Silence(米)
2012100807,1995104427,キングヘイロー,1986109001,カコイーシーズCacoethes(米)
2012100832,2003102461,ソングオブウインド,1998110135,クロフネ
2012100845,2002100978,カネヒキリ,000a001fe1,Always Fair
2012101034,1994108729,ステイゴールド,1998110135,クロフネ
2012101297,2000101426,ネオユニヴァース,000a001ef3,Indian Ridge
2012101445,1993109220,フサイチコンコルド,000a000013,アフリートAfleet(加)
2012101503,2001103114,ダイワメジャー,000a0021ca,Swain(愛)
2012101908,2000101426,ネオユニヴァース,000a000082,ブライアンズタイムBrian's Time(米)
2012102000,2001100650,メイショウボーラー,1981107017,シンボリルドルフ
2012102373,1993190010,チーフベアハートChief Bearhart(加),000a000d5d,アジュディケーティングAdjudicating(米)
2012102853,1996110138,サウスヴィグラス,000a00033a,サンデーサイレンスSunday Silence(米)
2012103071,2002100996,サムライハート,000a000013,アフリートAfleet(加)
2012103095,2004104495,サクラゼウス,1995108676,グラスワンダー
2012103326,2002106885,コパノフウジン,000a0003a1,ワイルドラッシュWild Rush(米)
2012103364,000a0118e8,バトルプランBattle Plan(米),1983109006,トニービンTony Bin(愛)
2012103801,2003110139,アポロキングダム,000a000d53,シェリフズスターSheriff's Star(英)
2012103871,1998102595,ショウナンカンプ,000a000d71,ロドリゴデトリアーノRodrigo de Triano(米)
2012103897,2004102987,アドマイヤオーラ,000a0000b0,コマンダーインチーフCommander in Chief(英)
2012103926,000a00fa34,スウェプトオーヴァーボードSwept Overboard(米),1995103211,スペシャルウィーク
2012103966,2000101426,ネオユニヴァース,000a00fa41,ストラヴィンスキー
2012104043,000a0003a1,ワイルドラッシュWild Rush(米),000a00033a,サンデーサイレンスSunday Silence(米)
2012104224,1999106756,デュランダル,000a00035e,ティンバーカントリーTimber Country(米)
2012104397,000a010542,エンパイアメーカーEmpire Maker(米),2001103460,キングカメハメハ
2012104758,000a010eaa,スニッツェルSnitzel(豪),000a00010f,エンドスウィープEnd Sweep(米)
2012104812,1999110099,シンボリクリスエス,1992109618,フジキセキ
2012104849,000a00013a,フレンチデピュティFrench Deputy(米),000a000134,フォーティナイナーForty Niner(米)
2012104947,1999106689,ゴールドアリュール,000a0003a1,ワイルドラッシュWild Rush(米)
2012105052,000a01151b,ジャイアントレッカーGiant Wrecker(米),1975102626,ヤマニンスキー
2012105371,000a011099,シニスターミニスターSinister Minister(米),1985103538,サッカーボーイ
2012105550,2000101517,ЅМЅѓЅЮЅэЅжЅэЅЄ,000a0017d0,Fit to Fight(ЪЦ)
2012105749,1999100226,タニノギムレット,000a00010f,エンドスウィープEnd Sweep(米)
2012105864,1996110138,サウスヴィグラス,1998101516,アグネスタキオン
2012105920,1998110135,クロフネ,2000101426,ネオユニヴァース
2012106009,1996110138,サウスヴィグラス,1999110099,シンボリクリスエス
2012106044,1994109686,タイキシャトル,1993109188,ダンスインザダーク
2012109070,1994108729,ステイゴールド,1989108341,サクラバクシンオー
2012109087,1999106689,ゴールドアリュール,1995108742,エルコンドルパサー
2012109146,2000101640,カーム,1977103827,アンバーシャダイ
2013100559,000a01176a,パイロPyro(米),000a0016eb,Caerleon(米)
2013100739,1996110138,サウスヴィグラス,000a000d73,シャンハイShanghai(米)
2013100806,1999107004,アドマイヤマックス,000a000da4,スクワートルスクワートSquirtle Squirt(米)
2013101059,2005102216,キャプテントゥーレ,000a000013,アフリートAfleet(加)
2013101343,2004103328,スクリーンヒーロー,000a000d48,キンググローリアスKing Glorious(米)
2013101350,2004100933,ローレルゲレイロ,1994108729,ステイゴールド
2013101963,000a011dc0,ベーカバドBehkabad(仏),1988109108,スターオブコジーンStar of Cozzene(米)
2013101968,000a010a10,ロージズインメイRoses in May(米),000a000d5d,アジュディケーティングAdjudicating(米)
2013102062,2002100996,サムライハート,000a000d48,キンググローリアスKing Glorious(米)
2013102350,000a00fe9b,プリサイスエンドPrecise End(米),000a001bde,Fairy King
2013102437,2001110155,パーソナルラッシュ,000a000d4c,マジックマイルズMagic Miles(米)
2013102724,2004106583,ビービーガルダン,1993109188,ダンスインザダーク
2013102768,2002100877,ヴァーミリアン,000a00035e,ティンバーカントリーTimber Country(米)
2013102974,2005110112,カジノドライヴ,1992103687,マーベラスサンデー
2013103099,2003104100,バンブーエール,000a00fa36,マリエンバードMarienbard(愛)
2013103158,1998110135,クロフネ,000a0000b5,コロナドズクエストCoronado's Quest(米)
2013103272,1998101786,ジャングルポケット,2002100816,ディープインパクト
2013103436,1998101786,ジャングルポケット,000a000134,フォーティナイナーForty Niner(米)
2013103449,2005101358,ディープスカイ,000a000d77,オペラハウスOpera House(英)
2013103794,000a00013a,フレンチデピュティFrench Deputy(米),000a000d5d,アジュディケーティングAdjudicating(米)
2013104149,1995100385,スマートボーイ,000a00031e,サザンヘイローSouthern Halo(米)
2013104307,2002104686,サクラオリオン,1991103498,サクラローレル
2013104376,2003102809,オンファイア,1995108676,グラスワンダー
2013104610,000a011227,フォーティナイナーズサンFourty Niners Son(米),000a0000e9,ディアブロDiablo(米)
2013104667,2002100877,ヴァーミリアン,000a00214a,Cherokee Run
2013105152,1998103333,カルストンライトオ,000a000d73,シャンハイShanghai(米)
2013105159,2003102461,ソングオブウインド,1992109618,フジキセキ
2013106397,2004102753,ドリームジャーニー,1991103498,サクラローレル
2013109001,2000101426,ネオユニヴァース,000a000134,フォーティナイナーForty Niner(米)
2013109067,1997105461,ニューイングランド,000a0000b0,コマンダーインチーフCommander in Chief(英)
2013109104,000a000d71,ロドリゴデトリアーノRodrigo de Triano(米),000a00035e,ティンバーカントリーTimber Country(米)
2014100011,1998101683,タイムパラドックス,000a000d5d,アジュディケーティングAdjudicating(米)
2014100030,2001103435,カンパニー,1999109275,サニングデール
2014100071,000a00fc4c,ファスリエフFasliyev(米),000a000348,タバスコキャットTabasco Cat(米)
2014100175,2005101358,ディープスカイ,1997110025,アグネスデジタル
2014100178,2001103435,カンパニー,1992109618,フジキセキ
2014100235,2005190006,コンデュイットConduit(愛),1995103211,スペシャルウィーク
2014100624,1996110138,サウスヴィグラス,1998110135,クロフネ
2014100849,000a011dc0,ベーカバドBehkabad(仏),000a0001d4,ラムタラLammtarra(米)
2014101078,1999107004,アドマイヤマックス,1996102712,トーホウエンペラー
2014101105,2007102923,ヴィクトワールピサ,000a00fdbd,Point Given(米)
2014101199,2007110020,エイシンアポロン,000a002109,Devil His Due
2014101305,2006102923,リーチザクラウン,000a000054,Barathea
2014101309,1996110138,サウスヴィグラス,000a000082,ブライアンズタイムBrian's Time(米)
2014101441,1997106560,スターリングローズ,1993109188,ダンスインザダーク
2014101523,1995104427,キングヘイロー,1998110135,クロフネ
2014101593,2002100978,カネヒキリ,1990102314,ウイニングチケット
2014101604,2007110020,エイシンアポロン,1995108742,エルコンドルパサー
2014101702,2001103660,トーセンブライト,2002100594,トーセンダンス
2014101750,2005110172,エーシンフォワード,000a000d73,シャンハイShanghai(米)
2014101762,2001103890,スズカマンボ,000a00fa41,ストラヴィンスキー
2014101789,2004106867,フリオーソ,000a0001aa,ジョリーズヘイローJolie's Halo(米)
2014101840,2003102955,フサイチリシャール,1988101025,トウカイテイオー
2014101886,1995108837,フィガロ,000a0001a7,ジェイドロバリーJade Robbery(米)
2014102238,2005100097,スマートファルコン,1985109002,アサティスAssatis(米)
2014102425,2004100933,ローレルゲレイロ,1988107894,リンドシェーバー
2014102509,1996107315,ブラックタキシード,000a000d8e,サンシャックSunshack(英)
2014102737,2004103163,アサクサキングス,000a00035e,ティンバーカントリーTimber Country(米)
2014102755,1996110138,サウスヴィグラス,000a001bed,Theatrical
2014102996,000a00227c,シルバーチャームSilver Charm(米),1994109686,タイキシャトル
2014103148,000a011099,シニスターミニスターSinister Minister(米),000a00fa34,スウェプトオーヴァーボードSwept Overboard(米)
2014103339,000a011fed,トビーズコーナーToby's Corner(米),1992102988,マヤノトップガン
2014103362,000a01151b,ジャイアントレッカーGiant Wrecker(米),1992109618,フジキセキ
2014103369,2005101358,ディープスカイ,000a0003a1,ワイルドラッシュWild Rush(米)
2014103479,000a011ed3,アイルハヴアナザーI'll Have Another(米),000a00fa36,マリエンバードMarienbard(愛)
2014103895,000a011227,フォーティナイナーズサンFourty Niners Son(米),1998101786,ジャングルポケット
2014103960,1998101683,タイムパラドックス,1998190003,ストーミングホームStorming Home(英)
2014104115,000a01176a,パイロPyro(米),000a000082,ブライアンズタイムBrian's Time(米)
2014104148,2001100650,メイショウボーラー,2001103460,キングカメハメハ
2014104168,2000101557,スパイキュール,1987106044,ラジヤマハール
2014104233,2001100650,メイショウボーラー,1999106689,ゴールドアリュール
2014104356,2002102706,エイシンデピュティ,000a000148,ジェネラスGenerous(愛)
2014104567,2002100996,サムライハート,1998110210,エアエミネム
2014104583,2004103163,アサクサキングス,1997106560,スターリングローズ
2014104649,2005102548,オウケンブルースリ,1993109219,バブルガムフェロー
2014104664,2004104495,サクラゼウス,1992109618,フジキセキ
2014104670,2002104686,サクラオリオン,2000102261,サクラプレジデント
2014104713,000a00227c,シルバーチャームSilver Charm(米),000a000082,ブライアンズタイムBrian's Time(米)
2014104960,000a0118e8,バトルプランBattle Plan(米),1988107894,リンドシェーバー
2014105029,2001110155,パーソナルラッシュ,1999106689,ゴールドアリュール
2014105074,000a012045,タートルボウルTurtle Bowl(愛),1994109686,タイキシャトル
2014105146,2009106092,トーセンホマレボシ,000a001676,Nureyev
2014105631,000a00013a,フレンチデピュティFrench Deputy(米),1998101554,マンハッタンカフェ
2014105786,2005110112,カジノドライヴ,1990109700,ホワイトマズルWhite Muzzle(英)
2014105845,2007105709,ダノンシャンティ,000a00fdbd,Point Given(米)
2014106069,1998110135,クロフネ,2000101517,ゼンノロブロイ
2014106263,000a01176a,パイロPyro(米),1995103211,スペシャルウィーク
2014106287,1998190003,ストーミングホームStorming Home(英),000a00212c,Benny the Dip(米)
2014106331,2002100978,カネヒキリ,1995108742,エルコンドルパサー
2014106344,000a01176a,パイロPyro(米),1997105461,ニューイングランド
2014106346,2004106867,フリオーソ,000a00010f,エンドスウィープEnd Sweep(米)
2014106377,000a00fa33,カリズマティックCharismatic(米),000a000187,ハウスバスターHousebuster(米)
2014106530,2003110212,キンシャサノキセキ,1989108341,サクラバクシンオー
2014106540,2004106867,フリオーソ,1997110025,アグネスデジタル
2014109033,000a01176a,パイロPyro(米),1998110135,クロフネ
2014109135,2005110196,ダノンゴーゴー,1999106756,デュランダル
2014109140,2000107407,ウインクリューガー,1985109001,キャロルハウスCarroll House(愛)
2014110061,000a010c8e,Malibu Moon,000a00185f,Wild Again
2014200001,2002100978,カネヒキリ,1986501963,カヅミネオン
2015100001,1997106560,スターリングローズ,1992102988,マヤノトップガン
2015100052,1995104427,キングヘイロー,1997106560,スターリングローズ
2015100056,000a011dc0,ベーカバドBehkabad(仏),1998110135,クロフネ
2015100061,2004103328,スクリーンヒーロー,000a00006e,ブラックタイアフェアーBlack Tie Affair(愛)
2015100077,1999107004,アドマイヤマックス,000a000325,スピニングワールドSpinning World(米)
2015100078,000a0118e8,バトルプランBattle Plan(米),000a00fc4c,ファスリエフFasliyev(米)
2015100106,2005102216,キャプテントゥーレ,000a000082,ブライアンズタイムBrian's Time(米)
2015100271,1996107315,ブラックタキシード,1988101025,トウカイテイオー
2015100279,1997110152,ノボジャック,000a000134,フォーティナイナーForty Niner(米)
2015100352,1995104427,キングヘイロー,000a000082,ブライアンズタイムBrian's Time(米)
2015100390,1999100226,タニノギムレット,000a0000b0,コマンダーインチーフCommander in Chief(英)
2015100409,2004106867,フリオーソ,2001110220,シーキングザダイヤ
2015100436,2005105410,アーネストリー,1992103687,マーベラスサンデー
2015100437,1998101683,タイムパラドックス,000a0017b0,Miswaki
2015100472,1996110138,サウスヴィグラス,000a0000b0,コマンダーインチーフCommander in Chief(英)
2015100496,2005105410,アーネストリー,1993109188,ダンスインザダーク
2015100680,2006102424,ナカヤマフェスタ,1992103687,マーベラスサンデー
2015100767,1997110025,アグネスデジタル,000a00033a,サンデーサイレンスSunday Silence(米)
2015100796,2009105084,ディープブリランテ,000a0017b0,Miswaki
2015100860,2002100978,カネヒキリ,1994109717,プレミアムサンダー
2015100877,2004100933,ローレルゲレイロ,1999106689,ゴールドアリュール
2015100951,1997106560,スターリングローズ,000a0000b0,コマンダーインチーフCommander in Chief(英)
2015100999,2004106867,フリオーソ,1995108742,エルコンドルパサー
2015101011,1997106560,スターリングローズ,000a000d9d,キャプテンスティーヴCaptain Steve(米)
2015101157,1998105609,シングンオペラ,1995103211,スペシャルウィーク
2015101191,1996110138,サウスヴィグラス,1993109188,ダンスインザダーク
2015101203,2004106583,ビービーガルダン,000a00003b,アラジArazi(米)
2015101205,2004106583,ビービーガルダン,1998101516,アグネスタキオン
2015101270,2006102934,ストロングリターン,1998101530,アグネスゴールド
2015101311,1999110099,シンボリクリスエス,1993109188,ダンスインザダーク
2015101461,2004102987,アドマイヤオーラ,000a000134,フォーティナイナーForty Niner(米)
2015101516,2005102837,エスポワールシチー,2001103460,キングカメハメハ
2015101692,1995108676,グラスワンダー,1993109219,バブルガムフェロー
2015101763,1996107315,ブラックタキシード,000a000d73,シャンハイShanghai(米)
2015101807,000a011099,シニスターミニスターSinister Minister(米),1998101554,マンハッタンカフェ
2015101868,1998101786,ジャングルポケット,000a001849,Deputy Minister
2015101954,2004103163,アサクサキングス,1996107396,アドマイヤベガ
2015101955,2004106867,フリオーソ,1990109700,ホワイトマズルWhite Muzzle(英)
2015101957,1998101683,タイムパラドックス,1998101516,アグネスタキオン
2015101958,1999107004,アドマイヤマックス,000a00fa36,マリエンバードMarienbard(愛)
2015102005,1998101683,タイムパラドックス,1996107396,アドマイヤベガ
2015102016,1997101264,ゴールドヘイロー,1994109686,タイキシャトル
2015102112,1997105461,ニューイングランド,000a000d83,アルカングArcangues(米)
2015102151,1997100569,アッミラーレ,000a00013a,フレンチデピュティFrench Deputy(米)
2015102180,000a00fe9b,プリサイスエンドPrecise End(米),1998110135,クロフネ
2015102209,2004106583,ビービーガルダン,1999110099,シンボリクリスエス
2015102221,2006102424,ナカヤマフェスタ,2001103460,キングカメハメハ
2015102270,1998110135,クロフネ,1998101516,アグネスタキオン
2015102279,2007103404,ローズキングダム,000a0022cf,Fusaichi Pegasus
2015102311,2004103328,スクリーンヒーロー,1994108729,ステイゴールド
2015102363,1996110138,サウスヴィグラス,1995104427,キングヘイロー
2015102404,000a011155,ヘニーヒューズHenny Hughes(米),1993190010,チーフベアハートChief Bearhart(加)
2015102514,2002100996,サムライハート,000a001fd8,Bahri(米)
2015102520,2003102439,モエレプルトス,000a010643,キッケンクリスKicken Kris(米)
2015102530,1995104427,キングヘイロー,1997110025,アグネスデジタル
2015102546,000a010a10,ロージズインメイRoses in May(米),000a001bed,Theatrical
2015102590,1995104427,キングヘイロー,1997105461,ニューイングランド
2015102718,2001103312,ブラックタイド,000a0000df,デヒアDehere(米)
2015102722,1995108676,グラスワンダー,2001103460,キングカメハメハ
2015102731,000a011099,シニスターミニスターSinister Minister(米),1998101554,マンハッタンカフェ
2015102876,1998101683,タイムパラドックス,1998110135,クロフネ
2015102889,2003102991,アドマイヤムーン,000a011f89,Trans Island
2015103037,2005190006,コンデュイットConduit(愛),1999106689,ゴールドアリュール
2015103043,1994109686,タイキシャトル,1992102988,マヤノトップガン
2015103087,2001100650,メイショウボーラー,1992109618,フジキセキ
2015103119,2007103404,ローズキングダム,1993190010,チーフベアハートChief Bearhart(加)
2015103126,000a011155,ヘニーヒューズHenny Hughes(米),000a00025e,オジジアンOgygian(米)
2015103136,2001100650,メイショウボーラー,1996107396,アドマイヤベガ
2015103185,1998101683,タイムパラドックス,2000190010,アルカセットAlkaased(米)
2015103258,2001100650,メイショウボーラー,2001103460,キングカメハメハ
2015103405,2001100650,メイショウボーラー,2001103114,ダイワメジャー
2015103435,2005101358,ディープスカイ,1995108742,エルコンドルパサー
2015103440,2005101358,ディープスカイ,000a000180,Holy Bull(米)
2015103653,1999106689,ゴールドアリュール,2001103460,キングカメハメハ
2015103700,000a0108d1,ケイムホームCame Home(米),1993109188,ダンスインザダーク
2015103716,2004102428,チェリークラウン,1998110135,クロフネ
2015103727,2005109202,シルポート,000a010bac,Refuse to Bend(愛)
2015103759,1998101554,マンハッタンカフェ,000a00fffd,Chester House(米)
2015103776,2001103890,スズカマンボ,1997110025,アグネスデジタル
2015103813,1996110138,サウスヴィグラス,1998110135,クロフネ
2015103884,2006100529,ジョーカプチーノ,1999106689,ゴールドアリュール
2015103885,1996106512,アドマイヤコジーン,1998101516,アグネスタキオン
2015103902,2006103308,アンライバルド,000a00fa33,カリズマティックCharismatic(米)
2015103945,2006102424,ナカヤマフェスタ,000a000013,アフリートAfleet(加)
2015103976,2001190004,バゴBago(仏),1998101516,アグネスタキオン
2015104031,2006103140,ロジユニヴァース,1992109612,タヤスツヨシ
2015104106,2003102991,アドマイヤムーン,000a001bed,Theatrical
2015104135,2002100877,ヴァーミリアン,000a0001a7,ジェイドロバリーJade Robbery(米)
2015104280,000a011a7f,ワークフォースWorkforce(英),000a00033a,サンデーサイレンスSunday Silence(米)
2015104335,2001103038,ハーツクライ,000a0021b9,Dare and Go
2015104736,2002100978,カネヒキリ,000a0111fe,Bernardini(米)
2015105121,000a011b05,モンテロッソMonterosso(英),1994109686,タイキシャトル
2015105147,2005100097,スマートファルコン,1996110138,サウスヴィグラス
2015105215,2007110020,エイシンアポロン,2001103038,ハーツクライ
2015105250,000a01176a,パイロPyro(米),000a00035c,サンダーガルチThunder Gulch(米)
2015105284,000a0022d2,キングズベストKing's Best(米),000a00025e,オジジアンOgygian(米)
2015105313,2005102837,エスポワールシチー,000a0003a1,ワイルドラッシュWild Rush(米)
2015105334,000a000006,トワイニングTwining(米),1998105841,ウインラディウス
2015105351,2005109202,シルポート,000a010c8e,Malibu Moon
2015105477,2007100727,ヒルノダムール,000a000d99,スキャターザゴールドScatter the Gold(加)
2015105555,000a0022d2,キングズベストKing's Best(米),000a00fd4c,ロックオブジブラルタル
2015105572,000a00227c,シルバーチャームSilver Charm(米),000a0000e9,ディアブロDiablo(米)
2015105615,1996110138,サウスヴィグラス,1995100385,スマートボーイ
2015105630,2003110139,アポロキングダム,000a00fe92,Buddha
2015105636,2001103890,スズカマンボ,000a0003a1,ワイルドラッシュWild Rush(米)
2015105655,000a0118e8,バトルプランBattle Plan(米),000a00fe3b,グランデラGrandera(愛)
2015105662,2005102837,エスポワールシチー,000a000d69,スキャンScan(米)
2015105675,000a011099,シニスターミニスターSinister Minister(米),1998101516,アグネスタキオン
2015105676,000a0118e8,バトルプランBattle Plan(米),000a00013a,フレンチデピュティFrench Deputy(米)
2015105694,000a0022d2,キングズベストKing's Best(米),000a00033a,サンデーサイレンスSunday Silence(米)
2015105755,2004103163,アサクサキングス,1991109979,タイキブリザード
2015105765,000a0103b9,ヨハネスブルグJohannesburg(米),000a001d7e,Kingmambo(米)
2015105771,2003102991,アドマイヤムーン,1989108341,サクラバクシンオー
2015105772,1999110099,シンボリクリスエス,000a00fa41,ストラヴィンスキー
2015105801,000a011099,シニスターミニスターSinister Minister(米),1989108341,サクラバクシンオー
2015105826,1995104427,キングヘイロー,1995108676,グラスワンダー
2015105971,000a010542,エンパイアメーカーEmpire Maker(米),000a0022c1,Desert Prince
2015105988,2005110112,カジノドライヴ,1998101516,アグネスタキオン
2015106065,2002100877,ヴァーミリアン,000a000082,ブライアンズタイムBrian's Time(米)
2015106070,000a011dc0,ベーカバドBehkabad(仏),1997104902,レギュラーメンバー
2015106071,2002100877,ヴァーミリアン,2001103038,ハーツクライ
2015106210,2005102548,オウケンブルースリ,1994108729,ステイゴールド
2015106221,2005100097,スマートファルコン,1990109145,ダンツシアトル
2015106258,1996110138,サウスヴィグラス,1994109686,タイキシャトル
2015106320,000a00fe9b,プリサイスエンドPrecise End(米),000a0001a7,ジェイドロバリーJade Robbery(米)
2015106351,1998102595,ショウナンカンプ,1994109686,タイキシャトル
2015106437,1997106560,スターリングローズ,000a011135,チチカステナンゴChichicastenango(仏)
2015106440,2005102837,エスポワールシチー,000a0001d6,ラストタイクーンLast Tycoon(愛)
2015109065,000a000da4,スクワートルスクワートSquirtle Squirt(米),1989108341,サクラバクシンオー
2015109146,000a011b05,モンテロッソMonterosso(英),000a00035e,ティンバーカントリーTimber Country(米)
2015109153,2004106867,フリオーソ,1994108409,メジロディザイヤー
2015109154,2004106867,フリオーソ,2001190004,バゴBago(仏)
2015109155,000a011b05,モンテロッソMonterosso(英),1999109221,エスプリシーズ
2015110033,000a011d00,War Front,000a00fc42,Mazel Trick
2016100007,1997106560,スターリングローズ,1998101554,マンハッタンカフェ
2016100009,000a010a10,ロージズインメイRoses in May(米),1992102988,マヤノトップガン
2016100011,2005102837,エスポワールシチー,1995108742,エルコンドルパサー
2016100028,2009106092,トーセンホマレボシ,1999100226,タニノギムレット
2016100029,000a012230,ノヴェリストNovellist(愛),1990109208,エーピーダンサー
2016100036,1999100226,タニノギムレット,1994108729,ステイゴールド
2016100039,2003102991,アドマイヤムーン,1995108742,エルコンドルパサー
2016100043,2004103163,アサクサキングス,000a010eaa,スニッツェルSnitzel(豪)
2016100059,000a011155,ヘニーヒューズHenny Hughes(米),1998110135,クロフネ
2016100068,2001103189,スウィフトカレント,000a00006e,ブラックタイアフェアーBlack Tie Affair(愛)
2016100073,2007102951,エイシンフラッシュ,000a001fb5,El Prado
2016100080,000a0118e8,バトルプランBattle Plan(米),000a00fe8f,ムーンバラッドMoon Ballad(愛)
2016100084,2006103140,ロジユニヴァース,000a000325,スピニングワールドSpinning World(米)
2016100096,2002100996,サムライハート,000a000843,ウォーニングWarning(英)
2016100101,1995104427,キングヘイロー,1992109618,フジキセキ
2016100106,2002100978,カネヒキリ,1994109686,タイキシャトル
2016100107,2007103143,ルーラーシップ,1979101459,ホリスキー
2016100115,2008103004,ベルシャザール,000a000d9d,キャプテンスティーヴCaptain Steve(米)
2016100117,2007103404,ローズキングダム,1996190005,ファンタスティックライトFantastic Light(米)
2016100119,2001190004,バゴBago(仏),000a011155,ヘニーヒューズHenny Hughes(米)
2016100121,2007103265,トゥザグローリー,1995108768,トーホウキング
2016100123,2001106791,ルースリンド,1994109686,タイキシャトル
2016100125,1998110135,クロフネ,1998101516,アグネスタキオン
2016100132,2002100996,サムライハート,000a001a8f,Devil's Bag
2016100137,2000101426,ネオユニヴァース,1995108676,グラスワンダー
2016100141,000a011dc0,ベーカバドBehkabad(仏),2000101426,ネオユニヴァース
2016100152,000a011155,ヘニーヒューズHenny Hughes(米),1989108341,サクラバクシンオー
2016100154,2001190004,バゴBago(仏),1998101554,マンハッタンカフェ
2016100160,2005102837,エスポワールシチー,000a000d48,キンググローリアスKing Glorious(米)
2016100161,2005102837,エスポワールシチー,000a000006,トワイニングTwining(米)
2016100171,2004103163,アサクサキングス,000a0000df,デヒアDehere(米)
2016100177,000a0108d1,ケイムホームCame Home(米),1992109618,フジキセキ
2016100178,000a011155,ヘニーヒューズHenny Hughes(米),000a010002,Running Stag
2016100181,1996110138,サウスヴィグラス,1998101516,アグネスタキオン
